idx,rpm,fuel,hw_nozzle_holes,hw_nozzle_diameter_mm,hw_vp37_camplate,hw_vp37_cam_profile_file,hw_valvetrain_profile_file,soi_offset_deg,iq_cmd_mg_per_str,iq_eff_mg_per_str,n146_mv,maf_target_mg_per_str,smoke_iq_max_mg_per_str,boost_target_mbar_abs,p_intake_bar_used,soi_main_deg_model,duration_main_deg,out_peak_pressure_bar,out_peak_temp_k,out_imep_bar,out_indicated_torque_nm,out_brake_torque_nm_est,out_brake_power_kw_est,out_mass_start_kg_per_cyl,out_mass_end_kg_per_cyl,out_fuel_energy_in_j_per_cyl,out_q_comb_j_per_cyl,out_q_wall_j_per_cyl,out_q_exhaust_out_j_per_cyl_est,out_torque_ind_mean_nm_per_cyl,out_torque_ind_pp_nm_per_cyl,out_torque_ind_ripple_rms_nm_per_cyl,out_rod_force_max_comp_n_est,out_rod_force_max_tens_n_est,out_bsfc_g_per_kwh_est
301,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.9618337957354184,9.108357547310671,9.108357547310671,,335.6567353336635,21.943234525304042,1002.3252984838325,1.1270500003952897,-5.038166204264582,9.195273228801483,57.64887338937075,1116.1533138948585,3.7955471924960147,57.27327705480289,42.18368017980289,6.626196987712507,3.3542529770284375e-05,2.0521180311316275e-05,337.0092292504948,355.6319020257646,1.4748476296539867,366.6241383294938,14.2993645470621,795.9482824618317,123.32291942330716,27471.31356103856,583.5856761334588,247.42765141999044
302,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.3217124862587983,11.830370822926806,11.830370822926806,,377.5779157906791,24.303347509842805,1023.7332592534666,1.3755010979348092,-4.678287513741202,12.066275179662988,95.24552753799827,1315.9894957472816,6.149074966306085,92.78706239571304,77.69746552071302,12.204689344120913,4.09367698951735e-05,2.6864869387364948e-05,502.79075997438923,491.3854110846796,2.3131442096030423,465.88767088824056,23.166128361079046,1026.1945320313243,162.58478485875654,46152.20753975194,479.5875891635794,174.4793896907015
303,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.2943727114625663,12.183094177379981,12.183094177379981,,382.04994403463905,24.556975397393103,1027.8525641429733,1.046375097738544,-8.294372711462566,12.44328229590051,53.50804913016398,1224.3264043102956,4.536938771152015,68.4605771032418,53.3709802282418,8.383493969996527,3.114153573884868e-05,1.6148070302663595e-05,450.7744845630593,459.0536419026112,1.9995946827714006,428.24433911643075,17.092492459474638,778.635790338936,121.55492759451998,25415.84453068456,621.281681798742,261.58031004456063
304,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.6772181800197004,12.604360654618686,12.604360654618686,,388.23595386336916,24.907810526251083,1032.7723547878682,1.5210048767184112,-6.6772181800197,12.895143231668769,77.8196531279752,1172.6912539051264,5.730850887514647,86.476229643332,71.386632768332,11.213386053475212,4.526715881299089e-05,3.134842618480806e-05,466.3613442208914,459.9742008717073,1.9145500297421953,483.5356775162404,21.590444900490166,1101.4187398745557,168.89680893515353,37483.91261752105,457.96093980198737,202.32826257936867
305,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.593994770591629,2.4909302469240844,2.4909302469240844,,270.0797113181456,19.96428571428571,1002.088961794533,1.1637402809711328,-4.406005229408371,2.460392504389638,68.22790732544046,939.6635235825793,1.2087277095555526,18.239213868835375,3.149616993835374,0.49474068047273895,3.4634482059946466e-05,2.9540727149525175e-05,105.86453549427357,123.83570389539219,0.4126110906413908,251.90234423199416,4.553693427826849,683.7566280855388,105.51110455088386,32725.160887905702,568.0909733357373,906.2675905646311
306,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.9466313385525158,5.4635151767403975,5.4635151767403975,,288.7972453223886,19.96428571428571,1002.1951255420265,1.2969219944792723,-4.053368661447484,5.4469881157600355,66.35457962973715,972.6468601294828,2.5607511042303015,38.640701860046356,23.551104985046358,3.6993989202471798,3.859814967774289e-05,2.952540730852344e-05,202.15006153939473,183.730026966578,0.8151532377216266,324.5336465055498,9.647329046764169,825.4538421616635,126.17015552373562,31792.750174690114,506.92488562286053,265.8358163081159
307,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.07816153067105258,17.111456426844974,17.111456426844974,,467.72704792712096,27.62946574907449,1086.2232136067225,1.587735833157791,-5.921838469328947,17.847558340448977,82.21487917813897,1260.6736332835676,7.5493292164365595,113.91633455268733,98.8267376776873,15.523667653323404,4.725316217768847e-05,3.091935637717111e-05,633.1238877932641,626.0976872289773,2.614669649330805,582.3363769175072,28.441428305456284,1212.906638695983,188.72632564486722,39721.52407129614,460.9330541864373,198.41072519822316
308,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.1190182058337872,5.842839409308864,5.842839409308864,,290.9524966438004,19.96428571428571,1002.2086728360468,1.3139290485961705,-7.119018205833787,5.83241590043766,89.40670671722056,1108.9738003202463,3.236354099389389,48.83527870453957,33.74568182953956,5.300759306303004,3.910430257142181e-05,2.93357571541501e-05,248.3206748956267,249.7798568148142,1.167107410004542,341.080890755445,12.192634777254767,854.0761461239078,133.08707725002043,43242.69984101152,498.8958285288642,198.40763047381373
309,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.4948621984817074,21.771223238823435,21.771223238823435,,534.2081057492281,30.949817132865682,1152.0298804671497,1.4442541107423619,-8.494862198481707,23.236440316676834,109.07964131275774,1564.7295356461345,10.60544600676706,160.03190492169347,144.94230804669348,22.76748450769205,4.2982952387596416e-05,2.46406039064023e-05,925.276987649996,899.6344765442345,4.266220636794323,701.6078025302572,39.955208100778385,1275.961119731805,205.67732444192472,53015.045393550055,483.63003085774085,172.12354670381944
310,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.6394057497327026,33.045759719299525,33.045759719299525,,734.4943875274937,36.983659729556585,1498.9587191358746,1.2376089427798393,-4.360594250267297,37.99034614293475,63.31988657495844,1750.7779666893446,11.403718715254767,172.07751828908735,156.98792141408737,24.659605030841433,3.683291317386386e-05,1.4914812586407846e-05,1222.6931096140822,1198.3459286086336,5.445413469008943,997.5014556713338,42.96250203575023,1040.2777885743203,189.52582296007967,30286.35502235807,538.466157684459,241.2137883812224
311,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.435091276692452,37.8652134243173,37.8652134243173,,765.4995396964414,37.035714285714285,1650.1315421410739,1.1981731343583555,-4.564908723307548,45.52583807222464,94.97715255599135,2031.1566303434304,15.019048495400513,226.63138724166905,211.54179036666903,33.22890672715798,3.565925026846577e-05,1.1647018177330957e-05,1609.271570533485,1588.607228730881,7.555028045182624,1258.4208955442468,56.583061661716116,1156.9480855813533,218.29049762548874,46018.988540464416,553.7753810966009,205.1147355626543
312,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.718962928222229,39.769716285705826,39.769716285705826,,777.7518414380409,37.035714285714285,1714.884639428284,1.2863932184864586,-3.281037071777771,48.846400508606145,99.02942760929196,1985.635871897976,15.750276557290798,237.665323919281,222.575727044281,34.96211344748602,3.8284799088097587e-05,1.547572527874594e-05,1690.2129421424975,1655.806545084405,7.81253592841466,1345.8806325474266,59.337875519857484,1210.0662436898842,229.09141668814652,48030.50251766737,525.413306732217,204.75160754167135
313,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.08498483160658932,43.30772625692609,43.30772625692609,,800.5130389195579,37.035714285714285,1724.9824408618922,1.115184432958348,-6.084984831606589,55.81110843835892,95.0723061621341,2220.366622044922,15.995314431875853,241.3628466658763,226.27324979087632,35.54291896234526,3.3189394462307494e-05,8.12399919174651e-06,1840.5783659193587,1800.959306879652,8.708364930549013,1542.262197766246,60.26103732181223,1125.360367550826,218.58712275122568,46066.22196026435,589.2759841182581,219.32331259864333
314,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.3203304465475512,4.885938581734632,4.885938581734632,,285.51556012349226,19.96428571428571,1002.1744978064906,1.4794522541039212,-4.679669553452449,4.862061358498465,75.69362744220206,932.527183474279,2.350271684297349,35.464652262774266,20.375055387774264,3.2005062161358384,4.40304966590571e-05,3.6469811575639225e-05,180.77972752418137,149.52774987132,0.6363700261691906,334.31889006082366,8.854332226727362,900.6155159275565,138.08016498735162,36428.57201833296,440.8428762497555,274.79057540280894
315,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.9634986447807155,43.73303705201617,43.73303705201617,,803.2492050346374,37.035714285714285,1725.274082549954,1.0848232974645162,-6.9634986447807155,56.74313708277372,55.48012651526462,2103.234795068654,12.381527289356518,186.83225549320133,171.74265861820135,26.97727373114606,3.2285806075985406e-05,8.188851465217081e-06,1618.1223709245983,1593.613666565035,7.183961551163869,1453.3213227685799,46.646210216831804,964.8098301825935,181.97751040974273,26394.76653673762,602.7203796146553,291.7991917127829
316,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.688613736841713,23.513526041004923,23.513526041004923,,564.1949315933275,32.81598160988537,1182.482844445279,1.3627100730606825,-3.311386263158287,25.33681355410728,96.68341899740862,1625.1294168636462,11.08762519136167,167.30779443874238,152.21819756374236,23.910378560446638,4.0556091724300555e-05,2.1401358318895782e-05,999.3248567427091,1002.5905353403642,4.629489204487515,758.5372064940216,41.77177302229731,1224.3439031050882,202.61965680274528,46865.96431348052,497.953962558665,177.01244991504748
317,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.2026763540150589,39.16614510976272,39.16614510976272,,773.8688668728068,37.035714285714285,1694.3632194462182,1.0576586249692217,-5.797323645984941,47.7676461610367,90.57223892941568,2220.760889644776,14.975215574964254,225.96996614243196,210.88036926743197,33.12501094384336,3.1477348744408396e-05,8.314819459490384e-06,1664.5611671649156,1632.3098970981227,8.110111767256084,1356.0955704712048,56.41793259740101,1081.524933295449,208.00372257305435,43832.42785253387,616.1114409805882,212.8272842447948
318,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.649577156066923,38.71565739823054,38.71565739823054,,770.9707292619498,37.035714285714285,1679.046637254124,1.0578172504239316,-7.649577156066923,46.97902853726773,90.95173290357712,2207.437446147997,14.839037935639038,223.91510046162531,208.82550358662527,32.80223339749655,3.148206965211885e-05,8.415940300047316e-06,1645.4154394247978,1613.6547219660065,7.966649061878468,1321.0130724756268,55.90490022874218,1083.6322300528554,207.50911517151792,44025.67034533521,616.0379940969086,212.44950754521957
319,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-2.6528812574605247,23.91036086889216,23.91036086889216,,571.1068349142206,33.23069580913895,1189.4189503298508,1.4988063900008988,-8.652881257460525,25.82261364478758,114.79313955804024,1587.9945495964587,11.621467944930203,175.36326638473147,160.27366950973146,25.175729134782543,4.4606501875573495e-05,2.5487912147952153e-05,1016.1903369279167,968.4406460034182,4.689280541136148,764.6862474178371,43.78299322471604,1338.1584765661412,218.01709500837882,55851.17606778684,480.8829260371491,170.95294175430297
320,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.6739353201131217,22.454346889280075,22.454346889280075,,545.7465914231749,31.691047475945773,1163.9699059862025,1.1922249690345081,-7.673935320113122,24.053838601891258,94.23530158043059,1734.3953524077,10.505810679434612,158.52844799773817,143.43885112273816,22.531322046327713,3.548222483713287e-05,1.4837726106513195e-05,954.3097427944031,936.1445784066477,4.657950361997173,705.0858607119023,39.57986535731938,1133.1574608366332,186.59643576721663,45650.74018942351,555.5869803682248,179.3850548032607
321,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.4931520812176013,13.273851736649046,13.273851736649046,,399.49223249530814,25.54620232866248,1040.5910542101515,1.0097414214352136,-7.493152081217602,13.616873417431606,51.63020651017813,1294.363572764423,4.974972426340397,75.07032837771722,59.98073150271722,9.421751272293916,3.0051268068764436e-05,1.4834419344384177e-05,491.1325142560147,461.73154837604164,2.2518435439655407,448.0369156632895,18.742763067875373,775.3887689467595,122.8676415415795,24483.69983976277,637.9952763958491,253.5933335050891
322,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-1.112481314121223,29.821307974881957,29.821307974881957,,680.5028097185417,36.80240228976939,1407.790932561548,1.2656685870515356,-7.112481314121223,33.446486157543895,99.82638817870576,1838.690353472643,13.235411949703945,199.71703079559035,184.62743392059033,29.00120950280308,3.766800607390987e-05,1.642099752039188e-05,1267.4055889324832,1225.661497245971,6.042272361860531,946.4663207664752,49.86340413861357,1200.6947401024877,212.5332239999063,48426.1067902228,528.2533255204911,185.09005408756934
323,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.8126107613082301,39.837898292958144,39.837898292958144,,778.1904790180308,37.035714285714285,1717.2028276748626,1.1271833730338496,-6.81261076130823,48.96986171134645,97.12029853001712,2155.552816089334,15.507504033605684,234.00198440454628,218.91238752954624,34.386677422131214,3.35464991200895e-05,8.752647326035809e-06,1693.1106774507211,1658.4615573179456,8.155562016202838,1357.1880749394818,58.423290046951934,1137.151904875628,217.4110043922438,47082.827501353255,583.5281116248105,208.53488124785602
324,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,0.14395222215007974,27.46755408365037,27.46755408365037,,637.3041242149953,36.259271740606266,1310.4800216869166,1.6671222546995357,-5.85604777784992,30.31566348742225,121.40004715104837,1551.1318497995367,13.121952099081303,198.00496738819692,182.91537051319693,28.73227921164573,4.961580927141667e-05,2.8769965063183327e-05,1167.3710485551408,1131.2781305747446,5.169587566951725,879.6825551675475,49.43592170197126,1437.7777775009888,241.28973560635097,59127.06392861207,472.84810805315374,172.07683729639893
325,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.5921734507505159,37.41889250169528,37.41889250169528,,762.628208427573,37.03571428571428,1634.9566307719253,1.324135797479473,-6.592173450750516,44.780348962952665,106.94939219364073,1923.784958782858,15.585993457070208,235.18635816357707,220.09676128857708,34.57271841715501,3.940806919948259e-05,1.7202868001035545e-05,1590.3029313220495,1567.9535824625839,7.436686122552157,1223.0206288897573,58.71899460675243,1253.9514459575496,232.79893244259762,51957.60831890282,515.8215995288457,194.81837005223863
326,1500.0,svo,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.21192030107915,16.452612344056046,16.452612344056046,,455.491372103898,27.1703409527059,1078.2747303507904,1.5173528808904135,-3.78807969892085,17.109144182469954,78.74916993425276,1254.8645571791926,7.104915671087849,107.21031330758574,92.12071643258574,14.470288299401995,4.515847048617433e-05,2.9323401244011212e-05,608.7466567300737,592.0422201025922,2.4983379940023127,557.6352879716816,26.76713766967543,1155.6643189269485,179.73373691675235,37986.40518041556,465.6831751531993,204.65868824828286
327,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,2.98102514958949,12.992261235648094,12.992261235648094,,394.75779879716026,25.277692303210376,1037.3024794306045,1.4411989164794723,-3.01897485041051,13.31276320416746,94.54579384581109,1307.6288275390957,6.634740418570255,100.11555828649391,85.02596141149391,13.355846786737926,4.289202568116721e-05,2.8315594026717415e-05,552.171102515044,528.8885436275139,2.4252088734260626,497.1414248522391,24.995828354001834,1086.8649149908215,171.5011668322388,45804.86584067159,469.68373758645475,175.09986897564923
328,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,1.9390428068979437,26.001298489855508,26.001298489855508,,609.2462761023064,35.285263584694356,1249.8608261377403,1.0828152555088513,-4.060957193102056,28.43184052888541,81.75601872241529,1883.5899696335084,11.214757616347685,169.2261714815225,154.1365746065225,24.211716521667306,3.2226044036098755e-05,1.1171074776932666e-05,1105.055185818859,1070.3681995141587,5.3610912488596805,810.5799482505578,42.25075347337605,1054.090858574207,183.04453348275885,39460.99806557366,603.6559708672986,193.30449883574357
329,1500.0,diesel,5,0.184,DE110,skok_tloczka_vp37_de110.csv,profil_krzywek_4cylindry.md,-0.528890603036595,22.44246585906988,22.44246585906988,,545.539652600283,31.677753761413104,1163.7622425510285,1.6275698265282676,-6.528890603036595,24.03955105999509,118.23868254386855,1492.8483638632238,11.21187037688961,169.18260420201855,154.09300732701854,24.204872989405985,4.843867560480341e-05,2.9313659292886566e-05,953.8047990104699,935.9475478302367,4.298795280512519,743.25967944216,42.239842465151916,1393.1005356499445,223.73026064439458,57561.51354090632,468.85253681191864,166.893825735035
